3.01 1000
3.02001 2000
3.03002 3000
3.03003 4000
3.04003 5000
3.04004 6000
3.04004 7000
3.04005 8000
3.05004 9000
3.05005 10000
3.05005 11000
3.05006 12000
3.05007 13000
3.05008 14000
3.05009 15000
3.0501 16000
3.06005 17000
3.06005 18000
3.06006 19000
3.06007 20000
3.06008 21000
3.06009 22000
3.0601 23000
3.0601 24000
3.06011 25000
3.06012 26000
3.06013 27000
3.06014 28000
3.06015 29000
3.06016 30000
3.06016 31000
3.06017 32000
3.07005 33000
3.07006 34000
3.07007 35000
3.07008 36000
3.07009 37000
3.0701 38000
3.07011 39000
3.07011 40000
3.07012 41000
3.07013 42000
3.07014 43000
3.07015 44000
3.07016 45000
3.07016 46000
3.07017 47000
3.07018 48000
3.07019 49000
3.0702 50000
3.07021 51000
3.07021 52000
3.07022 53000
3.07023 54000
3.07024 55000
3.07025 56000
3.07026 57000
3.07027 58000
3.0703 28000
3.0903 28035
3.09031 28070
3.09032 28105
3.09035 13000
3.11051 13076
3.11052 13152
3.11053 13228
3.11054 13303
3.11055 13378
3.11055 13452
3.11056 13526
3.12033 13599
3.12037 13672
3.12039 13745
3.12039 13817
3.1205 13889
3.12052 13960
3.12053 14031
3.12054 14102
3.12055 14172
3.12055 14242
3.12056 14312
3.12057 14381
3.12058 14450
3.13034 14519
3.13038 14587
3.13039 14655
3.1304 14723
3.13051 14790
3.13053 14857
3.13054 14924
3.13055 14991
3.13055 15057
3.13056 15123
3.13057 15189
3.13058 15254
3.13059 15319
3.1306 15384
3.14034 15449
3.14039 15513
3.1404 15577
3.14041 15641
3.14052 15704
3.14056 6500
3.16042 6653
3.16043 6803
3.16054 6949
3.16056 7092
3.16057 7233
3.16058 7371
3.17043 7506
3.17044 7639
3.17055 7769
3.17057 7897
3.17058 8023
3.17059 8147
3.1706 8269
3.18044 8389
3.18045 8508
3.18056 8625
3.18058 8740
3.18059 8854
3.1806 8966
3.18061 9077
3.18062 9187
3.19045 9295
3.19046 9402
3.19057 9508
3.19059 9613
3.1906 9717
3.19061 9819
3.19062 9920
3.19063 10020
3.19063 10119
3.20046 10217
3.20047 10314
3.20057 10410
3.2006 10506
3.20061 10601
3.20062 10695
3.20063 10788
3.20063 10880
3.20064 10971
3.20065 11062
3.21047 11152
3.21047 11241
3.21058 11329
3.21061 11417
3.21062 11504
3.21063 11590
3.21063 11676
3.21064 11761
3.21065 11846
3.21066 11930
3.21067 12013
3.22047 12096
3.22048 12178
3.22059 12260
3.22062 12341
3.22063 12422
3.22063 12502
3.22064 12581
3.22065 12660
3.22066 12738
3.22067 12816
3.22068 12894
3.22069 12971
3.23048 13048
3.23049 13124
3.2306 13200
3.23063 13275
3.23064 13350
3.23064 13424
3.23065 13498
3.23066 13572
3.23067 13645
3.23068 13718
3.23069 13790
3.23069 13862
3.24049 13934
3.2405 14005
3.24051 14076
3.24061 14147
3.24064 14217
3.24064 14287
3.24065 14356
3.24066 14425
3.24067 14494
3.24068 14562
3.24069 14630
3.24069 14698
3.2407 14766
3.2505 14833
3.25051 14900
3.25052 14967
3.25053 15033
3.25062 15099
3.25064 15165
3.25065 15230
3.25066 15295
3.25067 15360
3.25068 15425
3.25069 15489
3.2507 15553
3.2507 15617
3.25071 15681
3.26051 15744
3.26052 15807
3.26053 15870
3.26054 15933
3.26054 15995
3.26063 16057
3.26065 16119
3.26066 16181
3.26067 16242
3.26068 16303
3.26069 16364
3.2607 16425
3.2607 16485
3.26071 16545
3.26072 16605
3.27052 16665
3.27053 16725
3.27054 16784
3.27054 16843
3.27055 16902
3.27064 16961
3.27065 17019
3.27066 17077
3.27067 17135
3.27068 17193
3.27069 17251
3.2707 17308
3.2707 17365
3.27071 17422
3.27072 17479
3.27073 17536
3.28053 17593
3.28054 17649
3.28054 17705
3.28055 17761
3.28056 17817
3.28065 17873
3.28065 17928
3.28066 17983
3.28067 18038
3.28068 18093
3.28069 18148
3.2807 18203
3.2807 18257
3.28071 18311
3.28072 18365
3.28073 18419
3.28074 18473
3.29054 18527
3.29055 18580
3.29055 18633
3.29056 18686
3.29057 18739
3.29065 18792
3.29066 18845
3.29067 18898
3.29068 18950
3.29069 19002
3.2907 19054
3.29071 19106
3.29071 19158
3.29072 19210
3.29073 19262
3.29074 19313
3.29075 19364
3.29076 19415
3.30055 19466
3.30055 19517
3.30056 19568
3.30057 19619
3.30058 19669
3.30066 19719
3.30067 19769
3.30068 19819
3.30069 19869
3.3007 19919
3.30071 19969
3.30071 20019
3.30072 20068
3.30073 20117
3.30074 20166
3.30075 20215
3.30076 20264
3.30076 20313
3.30077 20362
3.31055 20411
3.31056 20459
3.31057 20507
3.31058 20555
3.31059 20603
3.31067 20651
3.31068 20699
3.31069 20747
3.3107 20795
3.31071 20843
3.31071 20890
3.31072 20937
3.31073 20984
3.31074 21031
3.31075 21078
3.31076 21125
3.31077 21172
3.31077 21219
3.31078 21266
3.31079 21313
3.32056 21359
3.32057 21405
3.32058 21451
3.32059 21497
3.3206 21543
3.32068 21589
3.32069 21635
3.3207 21681
3.32071 21727
3.32071 21773
3.32072 21818
3.32073 21863
3.32074 21908
3.32075 21953
3.32076 21998
3.32077 22043
3.32077 22088
3.32078 22133
3.32079 22178
3.3208 22223
3.32081 22267
3.33057 22311
3.33058 22355
3.33059 22399
3.3306 22443
3.33061 22487
3.33069 22531
3.3307 22575
3.33071 22619
3.33072 22663
3.33072 22707
3.33073 22751
3.33074 22794
3.33075 22837
3.33076 22880
3.33077 22923
3.33077 22966
3.33078 23009
3.33079 23052
3.3308 23095
3.33081 23138
3.33082 23181
3.33083 23224
3.34058 23267
3.34059 23309
3.3406 23351
3.34061 23393
3.34061 23435
3.3407 23477
3.34071 23519
3.34072 23561
3.34072 23603
3.34073 23645
3.34074 23687
3.34075 23729
3.34076 23771
3.34077 23813
3.34077 23854
3.34078 23895
3.34079 23936
3.3408 23977
3.34081 24018
3.34082 24059
3.34083 24100
3.34083 24141
3.34084 24182
3.35059 24223
3.3506 24264
3.35061 24305
3.35062 24346
3.35062 24387
3.35071 24428
3.35072 24468
3.35072 24508
3.35073 24548
3.35074 24588
3.35075 24628
3.35076 24668
3.35077 24708
3.35078 24748
3.35078 24788
3.35079 24828
3.3508 24868
3.35081 24908
3.35082 24948
3.35083 24988
3.35083 25028
3.35084 25067
3.35085 25106
3.35086 25145
3.3606 25184
3.36061 25223
3.36062 25262
3.36062 25301
3.36063 25340
3.36072 25379
3.36073 25418
3.36073 25457
3.36074 25496
3.36075 25535
3.36076 25574
3.36077 25613
3.36078 25652
3.36078 25690
3.36079 25728
3.3608 25766
3.36081 25804
3.36082 25842
3.36083 25880
3.36086 11500
3.38082 11586
3.38083 11672
3.38084 11757
3.38084 11842
3.38085 11926
3.38086 12009
3.38087 12092
3.38089 12174
3.39079 12256
3.39081 12337
3.39082 12418
3.39083 12498
3.39084 12578
3.39084 12657
3.39085 12736
3.39086 12814
3.39087 12892
3.39088 12969
3.39089 13046
3.3909 13122
3.4008 13198
3.40082 13273
3.40083 13348
3.40084 13422
3.40085 13496
3.40085 13570
3.40086 13643
3.40087 13716
3.40088 13788
3.40089 13860
3.4009 13932
3.4009 14003
3.40091 14074
3.41081 14145
3.41083 14215
3.41084 14285
3.41085 14355
3.41088 6000
3.43085 6166
3.43085 6328
3.43086 6486
3.43088 6640
3.43089 6790
3.4309 6937
3.44086 7081
3.44086 7222
3.44087 7360
3.44089 7495
3.4409 7628
3.44091 7759
3.45086 7887
3.45087 8013
3.45088 8137
3.45089 8259
3.4509 8380
3.45091 8499
3.45091 8616
3.46087 8732
3.46088 8846
3.46089 8959
3.4609 9070
3.46091 9180
3.46092 9288
3.46092 9395
3.46093 9501
3.47088 9606
3.47089 9710
3.4709 9812
3.47091 9913
3.47092 10013
3.47092 10112
3.47093 10210
3.47094 10307
3.47095 10404
3.48089 10500
3.4809 10595
3.48091 10689
3.48092 10782
3.48092 10874
3.48093 10965
3.48094 11056
3.48095 11146
3.48096 11235
3.48097 11324
3.4909 11412
3.49091 11499
3.49092 11585
3.49092 11671
3.49093 11756
3.49094 11841
3.49095 11925
3.49096 12008
3.49097 12091
3.49098 12173
3.49098 12255
3.50091 12336
3.50092 12417
3.50093 12497
3.50093 12577
3.50094 12656
3.50095 12735
3.50096 12813
3.50099 5000
3.52097 5200
3.52098 5392
3.52099 5577
3.521 5756
3.52101 5929
3.53098 6097
3.53099 6261
3.531 6420
3.53101 6575
3.53102 6727
3.54099 6875
3.54099 7020
3.541 7162
3.54101 7301
3.54102 7437
3.54103 7571
3.551 7703
3.551 7832
3.55101 7959
3.55102 8084
3.55103 8207
3.55104 8328
3.55105 8448
3.561 8566
3.56101 8682
3.56102 8797
3.56103 8910
3.56104 9022
3.56105 9132
3.56105 9241
3.56106 9349
3.57101 9455
3.57102 9560
3.57103 9664
3.57104 9767
3.57105 9869
3.57105 9970
3.57106 10070
3.57107 10169
3.57108 10267
3.58102 10364
3.58103 10460
3.58104 10555
3.58105 10649
3.58106 10742
3.58106 10835
3.58107 10927
3.58108 11018
3.58109 11108
3.5811 11198
3.59103 11287
3.59104 11375
3.59107 4500
3.61106 4722
3.61107 4933
3.61108 5135
3.61109 5329
3.62107 5516
3.62108 5697
3.62109 5872
3.6211 6042
3.62111 6207
3.63107 6368
3.63109 6525
3.6311 6678
3.63111 6827
3.63112 6973
3.64111 2000
3.66112 2500
3.66113 2900
3.67113 3244
3.67114 3552
3.68114 3833
3.68114 4093
3.68115 4337
3.69114 4567
3.69115 4785
3.69116 4993
3.69117 5193
3.70115 5385
3.70116 5570
3.70117 5749
3.70118 5922
3.70119 6090
3.71116 6254
3.71117 6413
3.71118 6568
3.71119 6720
3.7112 6868
3.7112 7013
3.72117 7155
3.72118 7294
3.72119 7431
3.7212 7565
3.72121 7697
3.72121 7826
3.72122 7953
3.73118 8078
3.73119 8201
